system:index,AreaHa,Categoria,DataConcl,DataInici,Fonte,InstExecu,InstFinan,InstGest,MetComb,MetPrinc,Monitora,Motivacao,NmProjeto,Privacidad,ProjAtivo,Projeto,TipoArea,class_area_ha,class_id,class_year,index,.geo
0_26_0,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.8017592319623161,1,2011,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_1,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.05127713479434744,4,2011,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26_2,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.14126698369044885,7,2011,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_0,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.8418301980411305,1,2012,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_1,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.05127713479434744,4,2012,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27_2,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.1011960176116345,7,2012,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_0,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.982078339245366,1,2013,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28_1,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.012225011201746324,7,2013,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29_0,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.9943033504471124,1,2014,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30_0,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.9943033504471124,1,2015,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31_0,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.9943033504471124,1,2016,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32_0,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.9943033504471124,1,2017,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33_0,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.9943033504471124,1,2018,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34_0,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.9943033504471124,1,2019,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35_0,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.9943033504471124,1,2020,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36_0,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.9943033504471124,1,2021,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37_0,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.9943033504471124,1,2022,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_38_0,0.995279879885,restauracao,31/05/2021,31/01/2021,Cooperagrofamiliar,Cooperativa Agropecuária dos Produtores Familiares de Niquelândia,CEPF/IEB,Não identificado,Não identificado,sistemas agroflorestais SAFs,Não identificado,outros objetivos,"Food Products from the Forests in the Cerrado, Brazil",publico,nao,sim,outros,0.9943033504471124,1,2023,0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,1985,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,1986,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,1987,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,1988,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,1989,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,1990,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,1991,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,1992,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,1993,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,1994,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,1995,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,1996,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_12_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,1997,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_13_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,1998,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_14_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,1999,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_15_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,2000,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,2001,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,2002,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_18_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,2003,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,10.290375686130899,2,2004,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,6.517421788689108,2,2005,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20_1,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,3.77295389744179,4,2005,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,2.4397961249377693,1,2006,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_1,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,3.4167542412731695,2,2006,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_2,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,3.9033296827608006,4,2006,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21_3,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,0.5304956371591605,15,2006,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_0,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,7.538295772034887,1,2007,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22_1,10.2929102608,Restauração,,10/1/2022,Black Jaguar Foundation,Black Jaguar Foundation,Doadores da Black Jaguar,Não identificado,Não identificado,plantio de mudas,sim,adequacao ambiental,Corredor de Biodiversidade do Araguaia,publico,sim,sim,Reserva Legal - RL,1.6039398549038755,2,2007,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
